id,name,citation_count,entry_created_date,is_found_by_algorithm,cites_chameleon,acknowledges_chameleon,approved_with,source_id,publication_type,forum,title,year,month,author,bibtex_source,link,added_by_username,doi,checked_for_duplicates,project_id,publication_id
1928,semantic_scholar,7,1684368000000,1,1,0,publication,e8a3b6a9e9c29e2a146765a416f0b7161cdbc917,journal article,2023 15th International Conference on COMmunication Systems & NETworkS (COMSNETS),Experimental Research Reproducibility and Experiment Workflow Management,2023.0,1.0,Y. Demchenko and Sebastian Gallenmüller and S. Fdida and P. Andreou and Cédric Crettaz and Mathias Kirkeng,"{'bibtex': ""@['JournalArticle', 'Conference', 'Review']{Demchenko2023ExperimentalRR,\n author = {Y. Demchenko and Sebastian Gallenmüller and S. Fdida and P. Andreou and Cédric Crettaz and Mathias Kirkeng},\n booktitle = {International Conference on Communication Systems and Networks},\n journal = {2023 15th International Conference on COMmunication Systems & NETworkS (COMSNETS)},\n pages = {835-840},\n title = {Experimental Research Reproducibility and Experiment Workflow Management},\n year = {2023}\n}\n""}",https://www.doi.org/10.1109/COMSNETS56262.2023.10041378,admin,10.1109/COMSNETS56262.2023.10041378,1,,777
1929,google_scholar,4,1684454400000,0,1,1,publication,,journal article,,Zeus: Understanding and Optimizing GPU Energy Consumption of DNN Training,2022.0,8.0,Jie You and Jaehoon Chung and Mosharaf Chowdhury,"{'bibtex': ""@['JournalArticle', 'Conference']{You2022Zeus:UA,\n author = {Jie You and Jaehoon Chung and Mosharaf Chowdhury},\n booktitle = {Symposium on Networked Systems Design and Implementation},\n pages = {119-139},\n title = {Zeus: Understanding and Optimizing GPU Energy Consumption of DNN Training},\n year = {2022}\n}\n""}",https://www.doi.org/10.48550/arXiv.2208.06102,admin,10.48550/arXiv.2208.06102,1,,778
1930,semantic_scholar,169,1684368000000,1,1,1,publication,3deca3e77cfddb11feb4783f8acb2ceb860800e5,journal article,,Zeus: Understanding and Optimizing GPU Energy Consumption of DNN Training,2022.0,8.0,Jie You and Jaehoon Chung and Mosharaf Chowdhury,"{'bibtex': ""@['JournalArticle', 'Conference']{You2022Zeus:UA,\n author = {Jie You and Jaehoon Chung and Mosharaf Chowdhury},\n booktitle = {Symposium on Networked Systems Design and Implementation},\n pages = {119-139},\n title = {Zeus: Understanding and Optimizing GPU Energy Consumption of DNN Training},\n year = {2022}\n}\n""}",https://www.doi.org/10.48550/arXiv.2208.06102,admin,10.48550/arXiv.2208.06102,1,,778
1931,google_scholar,1,1684368000000,1,1,0,publication,,preprint,ArXiv,"Data Station: Delegated, Trustworthy, and Auditable Computation to Enable Data-Sharing Consortia with a Data Escrow",2023.0,5.0,Siyuan Xia and Zhiru Zhu and Chris Zhu and Jinjin Zhao and K. Chard and Aaron J. Elmore and Ian D. Foster and Michael and Franklin and Sanjay Krishnan and R. Fernandez,"{'bibtex': ""@['JournalArticle']{Xia2023DataSD,\n author = {Siyuan Xia and Zhiru Zhu and Chris Zhu and Jinjin Zhao and K. Chard and Aaron J. Elmore and Ian D. Foster and Michael and Franklin and Sanjay Krishnan and R. Fernandez},\n booktitle = {Proceedings of the VLDB Endowment},\n journal = {ArXiv},\n title = {Data Station: Delegated, Trustworthy, and Auditable Computation to Enable Data-Sharing Consortia with a Data Escrow},\n volume = {abs/2305.03842},\n year = {2023}\n}\n""}",https://www.doi.org/10.48550/arXiv.2305.03842,admin,10.48550/arXiv.2305.03842,1,,779
1932,scopus,8,1684454400000,0,0,0,,,preprint,ArXiv,"Data Station: Delegated, Trustworthy, and Auditable Computation to Enable Data-Sharing Consortia with a Data Escrow",2023.0,5.0,Siyuan Xia and Zhiru Zhu and Chris Zhu and Jinjin Zhao and K. Chard and Aaron J. Elmore and Ian D. Foster and Michael and Franklin and Sanjay Krishnan and R. Fernandez,"{'bibtex': ""@['JournalArticle']{Xia2023DataSD,\n author = {Siyuan Xia and Zhiru Zhu and Chris Zhu and Jinjin Zhao and K. Chard and Aaron J. Elmore and Ian D. Foster and Michael and Franklin and Sanjay Krishnan and R. Fernandez},\n booktitle = {Proceedings of the VLDB Endowment},\n journal = {ArXiv},\n title = {Data Station: Delegated, Trustworthy, and Auditable Computation to Enable Data-Sharing Consortia with a Data Escrow},\n volume = {abs/2305.03842},\n year = {2023}\n}\n""}",https://www.doi.org/10.48550/arXiv.2305.03842,admin,10.48550/arXiv.2305.03842,1,,779
1933,semantic_scholar,17,1684368000000,1,1,0,publication,,preprint,ArXiv,"Data Station: Delegated, Trustworthy, and Auditable Computation to Enable Data-Sharing Consortia with a Data Escrow",2023.0,5.0,Siyuan Xia and Zhiru Zhu and Chris Zhu and Jinjin Zhao and K. Chard and Aaron J. Elmore and Ian D. Foster and Michael and Franklin and Sanjay Krishnan and R. Fernandez,"{'bibtex': ""@['JournalArticle']{Xia2023DataSD,\n author = {Siyuan Xia and Zhiru Zhu and Chris Zhu and Jinjin Zhao and K. Chard and Aaron J. Elmore and Ian D. Foster and Michael and Franklin and Sanjay Krishnan and R. Fernandez},\n booktitle = {Proceedings of the VLDB Endowment},\n journal = {ArXiv},\n title = {Data Station: Delegated, Trustworthy, and Auditable Computation to Enable Data-Sharing Consortia with a Data Escrow},\n volume = {abs/2305.03842},\n year = {2023}\n}\n""}",https://www.doi.org/10.48550/arXiv.2305.03842,admin,10.48550/arXiv.2305.03842,1,,779
1936,google_scholar,0,1684368000000,1,1,1,publication,,preprint,ArXiv,A Reinforcement Learning Approach to Optimize Available Network Bandwidth Utilization,2022.0,11.0,Hasibul Jamil and Elvis Rodrigues and Jacob Goldverg and T. Kosar,"{'bibtex': ""@['JournalArticle']{Jamil2022ARL,\n author = {Hasibul Jamil and Elvis Rodrigues and Jacob Goldverg and T. Kosar},\n booktitle = {arXiv.org},\n journal = {ArXiv},\n title = {A Reinforcement Learning Approach to Optimize Available Network Bandwidth Utilization},\n volume = {abs/2211.11949},\n year = {2022}\n}\n""}",https://www.doi.org/10.48550/arXiv.2211.11949,admin,10.48550/arXiv.2211.11949,1,,1348
1938,user_reported,0,1686009600000,0,1,1,publication,,preprint,ArXiv,A Reinforcement Learning Approach to Optimize Available Network Bandwidth Utilization,2022.0,11.0,Hasibul Jamil and Elvis Rodrigues and Jacob Goldverg and T. Kosar,"{'bibtex': ""@['JournalArticle']{Jamil2022ARL,\n author = {Hasibul Jamil and Elvis Rodrigues and Jacob Goldverg and T. Kosar},\n booktitle = {arXiv.org},\n journal = {ArXiv},\n title = {A Reinforcement Learning Approach to Optimize Available Network Bandwidth Utilization},\n volume = {abs/2211.11949},\n year = {2022}\n}\n""}",https://www.doi.org/10.48550/arXiv.2211.11949,admin,10.48550/arXiv.2211.11949,1,,1348
1939,semantic_scholar,0,1684368000000,1,1,0,,,journal article,Proceedings of the 30th ACM Joint European Software Engineering Conference and Symposium on the Foundations of Software Engineering,AgileCtrl: a self-adaptive framework for configuration tuning,2022.0,11.0,Shu Wang and Henry Hoffmann and Shan Lu,"{'bibtex': ""@['JournalArticle', 'Book']{Wang2022AgileCtrl:AS,\n author = {Shu Wang and Henry Hoffmann and Shan Lu},\n booktitle = {ESEC/SIGSOFT FSE},\n journal = {Proceedings of the 30th ACM Joint European Software Engineering Conference and Symposium on the Foundations of Software Engineering},\n title = {AgileCtrl: a self-adaptive framework for configuration tuning},\n year = {2022}\n}\n""}",https://www.doi.org/10.1145/3540250.3549136,admin,10.1145/3540250.3549136,1,,629
1940,google_scholar,1,1684368000000,1,1,0,publication,,journal article,Proceedings of the 13th Symposium on Cloud Computing,Cypress: input size-sensitive container provisioning and request scheduling for serverless platforms,2022.0,11.0,Vivek M. Bhasi and J. Gunasekaran and Aakash Sharma and M. Kandemir and C. Das,"{'bibtex': ""@['JournalArticle', 'Book']{Bhasi2022Cypress:IS,\n author = {Vivek M. Bhasi and J. Gunasekaran and Aakash Sharma and M. Kandemir and C. Das},\n booktitle = {ACM Symposium on Cloud Computing},\n journal = {Proceedings of the 13th Symposium on Cloud Computing},\n title = {Cypress: input size-sensitive container provisioning and request scheduling for serverless platforms},\n year = {2022}\n}\n""}",https://www.doi.org/10.1145/3542929.3563464,admin,10.1145/3542929.3563464,1,,783
1941,scopus,31,1684454400000,1,1,0,publication,2-s2.0-85143251604,journal article,Proceedings of the 13th Symposium on Cloud Computing,Cypress: input size-sensitive container provisioning and request scheduling for serverless platforms,2022.0,11.0,Vivek M. Bhasi and J. Gunasekaran and Aakash Sharma and M. Kandemir and C. Das,"{'bibtex': ""@['JournalArticle', 'Book']{Bhasi2022Cypress:IS,\n author = {Vivek M. Bhasi and J. Gunasekaran and Aakash Sharma and M. Kandemir and C. Das},\n booktitle = {ACM Symposium on Cloud Computing},\n journal = {Proceedings of the 13th Symposium on Cloud Computing},\n title = {Cypress: input size-sensitive container provisioning and request scheduling for serverless platforms},\n year = {2022}\n}\n""}",https://www.doi.org/10.1145/3542929.3563464,admin,10.1145/3542929.3563464,1,,783
1942,semantic_scholar,34,1684368000000,1,1,0,publication,d4de9cb699d2ab2688117c764414b8f338cf5789,journal article,Proceedings of the 13th Symposium on Cloud Computing,Cypress: input size-sensitive container provisioning and request scheduling for serverless platforms,2022.0,11.0,Vivek M. Bhasi and J. Gunasekaran and Aakash Sharma and M. Kandemir and C. Das,"{'bibtex': ""@['JournalArticle', 'Book']{Bhasi2022Cypress:IS,\n author = {Vivek M. Bhasi and J. Gunasekaran and Aakash Sharma and M. Kandemir and C. Das},\n booktitle = {ACM Symposium on Cloud Computing},\n journal = {Proceedings of the 13th Symposium on Cloud Computing},\n title = {Cypress: input size-sensitive container provisioning and request scheduling for serverless platforms},\n year = {2022}\n}\n""}",https://www.doi.org/10.1145/3542929.3563464,admin,10.1145/3542929.3563464,1,,783
1943,semantic_scholar,0,1684368000000,1,1,0,,,journal article,Proceedings of the 13th Symposium on Cloud Computing,Minimizing packet retransmission for real-time video analytics,2022.0,11.0,Haodong Wang and Kuntai Du and Junchen Jiang,"{'bibtex': ""@['JournalArticle', 'Book']{Wang2022MinimizingPR,\n author = {Haodong Wang and Kuntai Du and Junchen Jiang},\n booktitle = {ACM Symposium on Cloud Computing},\n journal = {Proceedings of the 13th Symposium on Cloud Computing},\n title = {Minimizing packet retransmission for real-time video analytics},\n year = {2022}\n}\n""}",https://www.doi.org/10.1145/3542929.3563502,admin,10.1145/3542929.3563502,1,,628
1944,google_scholar,2,1684368000000,1,1,0,publication,,journal article,"SC22: International Conference for High Performance Computing, Networking, Storage and Analysis","LabStor: A Modular and Extensible Platform for Developing High-Performance, Customized I/O Stacks in Userspace",2022.0,11.0,Luke Logan and Jaime Cernuda Garcia and J. Lofstead and Xian-He Sun and Anthony Kougkas,"{'bibtex': ""@['JournalArticle', 'Conference']{Logan2022LabStor:AM,\n author = {Luke Logan and Jaime Cernuda Garcia and J. Lofstead and Xian-He Sun and Anthony Kougkas},\n booktitle = {International Conference for High Performance Computing, Networking, Storage and Analysis},\n journal = {SC22: International Conference for High Performance Computing, Networking, Storage and Analysis},\n pages = {1-15},\n title = {LabStor: A Modular and Extensible Platform for Developing High-Performance, Customized I/O Stacks in Userspace},\n year = {2022}\n}\n""}",https://www.doi.org/10.1109/SC41404.2022.00028,admin,10.1109/SC41404.2022.00028,1,,785
1945,scopus,8,1684454400000,1,1,0,publication,2-s2.0-85149330259,journal article,"SC22: International Conference for High Performance Computing, Networking, Storage and Analysis","LabStor: A Modular and Extensible Platform for Developing High-Performance, Customized I/O Stacks in Userspace",2022.0,11.0,Luke Logan and Jaime Cernuda Garcia and J. Lofstead and Xian-He Sun and Anthony Kougkas,"{'bibtex': ""@['JournalArticle', 'Conference']{Logan2022LabStor:AM,\n author = {Luke Logan and Jaime Cernuda Garcia and J. Lofstead and Xian-He Sun and Anthony Kougkas},\n booktitle = {International Conference for High Performance Computing, Networking, Storage and Analysis},\n journal = {SC22: International Conference for High Performance Computing, Networking, Storage and Analysis},\n pages = {1-15},\n title = {LabStor: A Modular and Extensible Platform for Developing High-Performance, Customized I/O Stacks in Userspace},\n year = {2022}\n}\n""}",https://www.doi.org/10.1109/SC41404.2022.00028,admin,10.1109/SC41404.2022.00028,1,,785
1946,semantic_scholar,7,1684368000000,1,1,0,publication,844a325624d21b1869cf4241f5fea4e75282741c,journal article,"SC22: International Conference for High Performance Computing, Networking, Storage and Analysis","LabStor: A Modular and Extensible Platform for Developing High-Performance, Customized I/O Stacks in Userspace",2022.0,11.0,Luke Logan and Jaime Cernuda Garcia and J. Lofstead and Xian-He Sun and Anthony Kougkas,"{'bibtex': ""@['JournalArticle', 'Conference']{Logan2022LabStor:AM,\n author = {Luke Logan and Jaime Cernuda Garcia and J. Lofstead and Xian-He Sun and Anthony Kougkas},\n booktitle = {International Conference for High Performance Computing, Networking, Storage and Analysis},\n journal = {SC22: International Conference for High Performance Computing, Networking, Storage and Analysis},\n pages = {1-15},\n title = {LabStor: A Modular and Extensible Platform for Developing High-Performance, Customized I/O Stacks in Userspace},\n year = {2022}\n}\n""}",https://www.doi.org/10.1109/SC41404.2022.00028,admin,10.1109/SC41404.2022.00028,1,,785
1949,semantic_scholar,0,1684368000000,1,1,0,,,journal article,,Leveraging Affirmative Interpretations from Negation Improves Natural Language Understanding,2022.0,10.0,Md Mosharaf Hossain and Eduardo Blanco,"{'bibtex': ""@['JournalArticle', 'Conference']{Hossain2022LeveragingAI,\n author = {Md Mosharaf Hossain and Eduardo Blanco},\n booktitle = {Conference on Empirical Methods in Natural Language Processing},\n pages = {5833-5847},\n title = {Leveraging Affirmative Interpretations from Negation Improves Natural Language Understanding},\n year = {2022}\n}\n""}",https://www.doi.org/10.48550/arXiv.2210.14486,admin,10.48550/arXiv.2210.14486,1,,597
1950,semantic_scholar,0,1684368000000,1,1,0,,,journal article,"2022 IEEE International Conference on Networking, Architecture and Storage (NAS)",TCP Davis: A Low Latency First Congestion Control Algorithm,2022.0,10.0,Taran Lynn and D. Ghosal,"{'bibtex': ""@['JournalArticle', 'Conference']{Lynn2022TCPDA,\n author = {Taran Lynn and D. Ghosal},\n booktitle = {IEEE International Conference on Networking, Architecture and Storages},\n journal = {2022 IEEE International Conference on Networking, Architecture and Storage (NAS)},\n pages = {1-7},\n title = {TCP Davis: A Low Latency First Congestion Control Algorithm},\n year = {2022}\n}\n""}",https://www.doi.org/10.1109/NAS55553.2022.9925440,admin,10.1109/NAS55553.2022.9925440,1,,635
1951,semantic_scholar,0,1684368000000,1,1,1,publication,,journal article,Proceedings of the 2022 ACM SIGSAC Conference on Computer and Communications Security,L-SRR: Local Differential Privacy for Location-Based Services with Staircase Randomized Response,2022.0,9.0,Han Wang and Hanbin Hong and Li Xiong and Zhan Qin and Yuan Hong,"{'bibtex': ""@['JournalArticle', 'Book', 'Conference']{Wang2022L-SRR:LD,\n author = {Han Wang and Hanbin Hong and Li Xiong and Zhan Qin and Yuan Hong},\n booktitle = {Conference on Computer and Communications Security},\n journal = {Proceedings of the 2022 ACM SIGSAC Conference on Computer and Communications Security},\n title = {L-SRR: Local Differential Privacy for Location-Based Services with Staircase Randomized Response},\n year = {2022}\n}\n""}",https://www.doi.org/10.1145/3548606.3560636,admin,10.1145/3548606.3560636,1,,572
1954,semantic_scholar,0,1684368000000,1,1,0,,,journal article,Proc. VLDB Endow.,"DINOMO: An Elastic, Scalable, High-Performance Key-Value Store for Disaggregated Persistent Memory (Extended Version)",2022.0,9.0,Sekwon Lee and Soujanya Ponnapalli and S. Singhal and M. Aguilera and K. Keeton and Vijay Chidambaram,"{'bibtex': ""@['JournalArticle']{Lee2022DINOMO:AE,\n author = {Sekwon Lee and Soujanya Ponnapalli and S. Singhal and M. Aguilera and K. Keeton and Vijay Chidambaram},\n booktitle = {Proceedings of the VLDB Endowment},\n journal = {Proc. VLDB Endow.},\n pages = {4023-4037},\n title = {DINOMO: An Elastic, Scalable, High-Performance Key-Value Store for Disaggregated Persistent Memory (Extended Version)},\n volume = {15},\n year = {2022}\n}\n""}",https://www.doi.org/10.48550/arXiv.2209.08743,admin,10.48550/arXiv.2209.08743,1,,725
1955,scopus,0,1684368000000,1,1,0,,2-s2.0-85140900760,journal article,2022 IEEE International Conference on Cluster Computing (CLUSTER),Painless Transposition of Reproducible Distributed Environments with NixOS Compose,2022.0,9.0,Quentin Guilloteau and Jonathan Bleuzen and Millian Poquet and Olivier Richard,"{'bibtex': ""@['JournalArticle', 'Conference']{Guilloteau2022PainlessTO,\n author = {Quentin Guilloteau and Jonathan Bleuzen and Millian Poquet and Olivier Richard},\n booktitle = {IEEE International Conference on Cluster Computing},\n journal = {2022 IEEE International Conference on Cluster Computing (CLUSTER)},\n pages = {1-12},\n title = {Painless Transposition of Reproducible Distributed Environments with NixOS Compose},\n year = {2022}\n}\n""}",https://www.doi.org/10.1109/CLUSTER51413.2022.00051,admin,10.1109/CLUSTER51413.2022.00051,1,,792
1956,semantic_scholar,0,1684368000000,1,1,0,,35bdee949d6b6d44d6e38fcb505a6ddf5ac12f44,journal article,2022 IEEE International Conference on Cluster Computing (CLUSTER),Painless Transposition of Reproducible Distributed Environments with NixOS Compose,2022.0,9.0,Quentin Guilloteau and Jonathan Bleuzen and Millian Poquet and Olivier Richard,"{'bibtex': ""@['JournalArticle', 'Conference']{Guilloteau2022PainlessTO,\n author = {Quentin Guilloteau and Jonathan Bleuzen and Millian Poquet and Olivier Richard},\n booktitle = {IEEE International Conference on Cluster Computing},\n journal = {2022 IEEE International Conference on Cluster Computing (CLUSTER)},\n pages = {1-12},\n title = {Painless Transposition of Reproducible Distributed Environments with NixOS Compose},\n year = {2022}\n}\n""}",https://www.doi.org/10.1109/CLUSTER51413.2022.00051,admin,10.1109/CLUSTER51413.2022.00051,1,,792
